"","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V126","V127.1","V128.1","V129.1","V130.1","V131.1","V132.1","V133.1","V134.1","V135.1","V136.1","V137.1","V138.1","V139.1","V140.1","V141.1","V142.1","V143.1","V144","V145","V146","V147","V148","V149","V150"
"1822",NA,0.670051947606251,NA,0.834911376487599,NA,NA,NA,NA,0.546766177034506,NA,0.69491200741261,NA,NA,0.708114528452724,NA,NA,0.709369629575043,0.364636107631508,1.18445158688015,NA,0.911637921867967,0.983386830816187,NA,NA,0.886914798501751,0.671381763601498,0.790355469156763,NA,0.76942244571774,0.831018416938475,NA,NA,NA,0.676932623720109,NA,NA,NA,0.678548458220822,NA,NA,NA,NA,NA,0.565859996405445,NA,0.459305084136926,NA,NA,NA,NA,NA,0.941752025324082,NA,NA,NA,0.557736853289702,NA,NA,NA,NA,NA,0.779405747188145,NA,0.497116772718762,1.07283903869879,NA,0.754892079183331,0.549840265884857,0.489148423537035,NA,0.866524571764484,NA,1.11355281976731,NA,NA,NA,NA,NA,0.612905016430011,1.21699760706432,NA,NA,NA,NA,0.826934887573157,NA,NA,NA,NA,NA,NA,NA,NA,0.720949802050439,0.53960933897912,NA,NA,NA,NA,NA,NA,1.08436292450165,NA,0.517976497677934,NA,NA,0.711511772171125,0.656415411688055,NA,0.904121640943188,NA,1.19173273735488,NA,0.6890271229675,NA,NA,NA,0.478233628991046,NA,NA,0.266513848255724,0.398836949655951,0.813385923307886,1.02375135496956,NA,NA,0.876015687463595,0.746946414954725,0.619030790389283,0.943046871225308,NA,NA,0.934819627282833,NA,0.374478822931252,1.04757696328099,0.804061703373109,NA,NA,0.998263953765795,NA,NA,0.705988574425841,0.973357763993077,NA,NA,NA,NA,NA,NA
"1823",NA,0.916813559581602,NA,1.09711827476706,NA,NA,NA,NA,0.601162826936653,NA,0.773337219572481,NA,NA,1.22299436964535,NA,NA,0.887569324073435,0.798610341394846,0.969995475350183,NA,0.774087364664516,0.592305155219982,NA,NA,0.963083646158405,0.686148668949881,0.927657806511351,NA,0.873392063346361,0.379473058716784,NA,NA,NA,0.886116836834498,NA,NA,NA,0.821366078705,NA,NA,NA,NA,NA,0.770413886333635,NA,0.734342007150077,NA,NA,NA,NA,NA,0.569807114264007,NA,NA,NA,0.622154792078696,NA,NA,NA,NA,NA,0.835738869487468,NA,0.637732934029101,0.753359640211568,NA,0.588695631880954,0.586767619039821,0.616296047295451,NA,0.270739969254239,NA,0.634217326796781,NA,NA,NA,NA,NA,0.557745993834117,0.866003145571453,NA,NA,NA,NA,0.452194238095161,NA,NA,NA,NA,NA,NA,NA,NA,0.945068480376774,0.881479843340741,NA,NA,NA,NA,NA,NA,0.615643508620508,NA,0.708152867617365,NA,NA,0.951168450095689,0.883445187754178,NA,0.706984776692864,NA,1.04406338727802,NA,1.15298434524002,NA,NA,NA,0.503099869553086,NA,NA,0.585207903849923,0.692259262047986,0.432104399206225,0.58576637392461,NA,NA,1.08203526846122,0.59273382846202,0.884853905726004,0.684153349436371,NA,NA,0.651212090293623,NA,0.578811598916921,0.957375167282477,0.575782640904288,NA,NA,0.817883345647542,NA,NA,0.842751337354787,0.734537882612653,NA,NA,NA,NA,NA,NA
"1824",NA,1.65630582959835,NA,0.915341446532574,NA,NA,0.9787609385527,NA,1.04300330614702,NA,1.0682760996569,NA,NA,1.14511337632385,NA,NA,0.762914239820978,1.11663218413149,1.03416088819211,NA,1.02602594726195,0.473728563317673,NA,NA,1.07105112302847,1.11051588817268,0.940607920651993,NA,0.851813199421515,0.995019136312033,NA,NA,NA,0.84979163288695,NA,NA,NA,1.21202767920357,NA,NA,NA,NA,NA,0.833788361056967,NA,1.1113116250312,NA,NA,NA,NA,NA,0.86132338608814,NA,NA,NA,1.04389517752617,NA,NA,NA,NA,NA,1.27974291857517,NA,0.863169876474648,1.11926731420949,NA,1.15541761088346,0.926831749271707,1.21847140337003,NA,0.691167762444592,NA,0.65342394099583,NA,NA,NA,NA,NA,1.20449619632261,0.962894213298993,NA,NA,NA,NA,0.843672734006743,NA,NA,NA,NA,NA,NA,NA,NA,0.786687817145515,1.03386414521347,NA,NA,NA,NA,NA,NA,0.618726614090307,NA,1.23903635017923,NA,NA,1.28392550666581,1.49012676863737,NA,1.09154281656765,NA,1.26105385403592,NA,1.23721542444041,NA,NA,NA,0.598503574855414,NA,NA,1.39716744779518,0.841814863633917,0.769783353618561,1.06478326323056,NA,NA,1.02901009547915,0.721816604215443,1.10752258131272,0.908939312195288,NA,NA,0.674251023196216,NA,0.725047803625305,0.714012989634755,0.865868916362487,NA,NA,0.731651692206776,NA,NA,1.15743079570714,1.04309638379368,NA,NA,NA,NA,NA,NA
"1825",NA,1.70305008951168,NA,1.29160605798968,NA,NA,1.08937504646063,NA,1.38867271314936,NA,1.52925217864607,NA,NA,1.26824426746723,NA,NA,1.49873732746978,1.05034205573064,1.09913319610506,1.48472896632856,1.53015847002466,1.22333362795285,NA,NA,1.10510066647376,1.20830193355942,1.36985737547773,NA,1.06513015827087,1.59408682085017,NA,NA,NA,1.33749370682935,NA,NA,NA,1.41194316854892,NA,NA,NA,NA,NA,1.21851084493848,NA,1.26913263342097,NA,NA,NA,NA,NA,1.31614069841063,NA,NA,NA,1.57850754585518,NA,NA,NA,NA,NA,1.17490482158621,NA,1.50569157321119,1.27667438861343,NA,1.4812480036999,1.31970926213343,1.26451655849593,NA,0.925207601278487,NA,1.35146555121547,NA,NA,NA,NA,NA,1.47781678589759,1.36430350332567,NA,NA,1.76507182343785,NA,1.33314616535245,NA,NA,NA,NA,NA,NA,NA,NA,1.45474597229173,1.38936546227505,NA,NA,NA,NA,NA,NA,1.3643292931914,NA,1.60574513599038,NA,NA,1.34403338955529,1.29215751099105,NA,0.9045269029617,NA,1.08856535131554,NA,1.26283544804097,NA,NA,NA,1.26826776899859,NA,NA,1.47384624679407,1.29707372830721,1.34021093748847,1.57704968931307,NA,NA,1.46623076814561,1.31555223262554,1.01726391869439,1.41618338326767,NA,NA,1.07780172709161,NA,1.27538742382394,1.17830943979371,1.32617806287616,NA,NA,1.53421769080782,NA,NA,1.83536338388316,1.40364626473003,NA,NA,NA,NA,NA,NA
"1826",NA,1.31945140573205,NA,1.0964653631424,NA,NA,0.839358772195719,NA,1.22016507781157,NA,1.19639768596761,NA,NA,0.76611921251509,NA,NA,1.58176776844962,0.820149851626752,1.1102132978316,0.892122254898468,1.10637473124399,1.4835676915545,NA,NA,1.1921014447083,1.1009781190093,1.0928412385406,NA,0.952053368704254,1.32167792663624,NA,NA,NA,0.848887731580878,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1525211068014,NA,1.38805901916603,NA,NA,NA,NA,NA,1.01211305516955,NA,NA,NA,1.36300008853594,NA,NA,NA,NA,NA,1.00626128028031,NA,1.07698442800861,0.92109351233096,NA,1.6274763267455,1.04922504338484,0.787618888880562,NA,1.3627361557821,NA,0.785304519611998,NA,NA,NA,NA,NA,1.47664281230976,1.17505238029698,NA,NA,1.59680986840842,NA,0.928147595337622,NA,NA,NA,NA,NA,NA,1.44334804555079,NA,1.29225848596704,1.26343058292388,NA,NA,NA,NA,NA,NA,1.17706366284278,NA,1.45534565475221,NA,NA,1.20516808207449,1.26028039052145,NA,1.06651319889883,NA,1.40812602321763,NA,0.822687220107101,NA,NA,NA,1.29121391927419,NA,NA,1.12572488267174,0.956678568501907,1.20639409129329,1.39254917943044,NA,NA,0.778490050853427,1.12153491303892,1.24502051921353,1.36543620980709,NA,NA,1.13112762345813,NA,1.02878150958872,0.780405020361549,1.13466210729406,NA,NA,1.16752030175293,NA,NA,1.11581945018083,1.13756164687872,NA,NA,NA,NA,NA,NA
"1827",NA,1.06443270854195,NA,1.2227900061025,NA,NA,1.1775640220432,NA,1.24999611626306,NA,0.918881902835326,NA,NA,0.649789383232227,NA,NA,1.42946371589192,1.24499708245478,0.988547575434904,0.908051432962773,0.867155855530048,1.42144534010613,NA,NA,1.50078608837078,1.13110190019252,0.7844763430524,NA,0.840811237976141,0.700356075101023,NA,NA,NA,1.09165656603561,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11477084239941,NA,1.21915046029284,NA,NA,NA,NA,NA,1.09219652901979,NA,NA,NA,1.18598433474947,NA,NA,NA,NA,NA,1.08412346127508,NA,1.29097349212503,1.19128993096072,NA,1.26548977037343,0.746149844548955,0.893458943057322,NA,1.4580812633692,NA,0.725161290625293,NA,NA,NA,NA,NA,1.26970831417208,1.55639442404287,NA,NA,1.12549651916793,NA,1.31498768088632,NA,NA,NA,NA,NA,NA,0.959019382126002,NA,1.21326800150845,0.672655624020368,NA,NA,NA,NA,NA,NA,1.11635586732343,NA,1.23427630838863,NA,NA,0.77523964443618,1.43599188680122,NA,1.24608421831337,NA,1.04768425719389,NA,0.782983330259097,NA,NA,NA,1.35820452605148,NA,NA,0.79672409596163,0.917383924059675,0.700170139775823,1.35532657667134,NA,NA,0.661849112435898,0.932804442218281,1.05385150808881,1.31561467021437,NA,NA,1.17582008435561,NA,1.29832118000401,1.00578673904199,0.882566746375258,NA,NA,1.30787248724075,NA,NA,0.890425376475235,1.03144499729482,NA,NA,NA,NA,NA,NA
"1828",NA,0.715569018578048,NA,0.532191266282313,NA,NA,1.05161993291157,NA,0.396265357592228,NA,0.641804907990972,NA,NA,0.997382404684331,NA,NA,0.984271523992222,0.82975071574731,0.715510359049835,0.22629381864347,1.04878700546212,1.23324313206532,NA,NA,1.43459877634791,0.627963299101382,0.598929959796894,NA,0.504095972769873,0.210921411947077,NA,NA,NA,0.769447014250868,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07504215823801,NA,0.887426684886192,NA,NA,NA,NA,NA,0.901793513251945,NA,NA,NA,0.694587303468848,NA,NA,NA,0.610415204671061,NA,1.03991020367183,NA,1.05206536342902,1.12784616903181,NA,0.859043731937316,0.519727302839688,0.953080534392393,NA,1.05222731503182,NA,1.03242009053037,NA,NA,NA,NA,NA,0.524316259083472,0.865948398033904,NA,NA,0.981593763479882,NA,0.840773346283126,NA,NA,NA,NA,NA,NA,1.04977057372906,NA,0.805833603779517,0.663652958948248,NA,NA,NA,NA,NA,NA,0.773589817390112,NA,1.16544771382376,NA,NA,1.08145536680179,0.66044091956572,NA,1.15274048868997,NA,0.830661316388302,NA,0.775435885936891,0.812056124670186,NA,NA,1.11423202104325,NA,NA,0.374631675277641,0.890355486049489,0.648234309432373,0.822892459969441,NA,NA,0.821189302814022,1.11310777456247,1.20481977416261,0.706939100961205,NA,NA,1.23083905122918,NA,1.19895084580806,0.851464395368654,1.05016340264808,NA,NA,0.980993297889906,NA,NA,1.11070985627752,1.09381893844754,NA,NA,NA,NA,NA,NA
"1829",NA,0.642585514178542,NA,0.437949276820182,NA,NA,0.48038473622954,NA,0.438250484317443,NA,0.754738382213938,NA,NA,0.730006710688194,NA,NA,0.605740663013621,1.0350554902152,1.14557054609122,0.61008615547668,0.911739252426301,1.18493859945327,NA,NA,1.07039772955467,0.801224711336164,0.185890499178064,NA,0.708718685450931,1.08380881433257,NA,NA,NA,0.822407387251856,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550216346998618,NA,0.876690183952426,NA,NA,NA,NA,NA,1.15887080627993,NA,NA,NA,0.685422307105314,NA,NA,NA,0.90420825647678,NA,1.14490635806192,NA,0.850031808127452,0.692907490750169,NA,1.02707247057378,0.896198772485061,0.77355450895593,NA,0.974180377627614,NA,0.733493516591797,NA,NA,NA,NA,NA,0.978469621772057,0.724969996366859,NA,NA,0.951606964286639,NA,0.316211769734197,NA,NA,NA,NA,NA,NA,1.37645787357577,NA,0.493731930607992,0.757407320525413,NA,NA,NA,NA,NA,NA,0.875121991529091,NA,1.04198412548072,NA,NA,0.834625047061626,1.1251230187908,NA,0.747267233673066,NA,0.91479963394417,NA,0.879787382637909,0.77254847765426,NA,NA,0.921202066963027,NA,NA,0.847761216280341,0.985577558675018,1.15408249110023,0.805318951844816,NA,NA,0.958872700781107,0.640142575932596,1.21497331665531,0.542960270533193,NA,NA,0.806064431079915,NA,1.14004605679358,0.911512089221884,1.12720162062142,NA,NA,0.550419063510763,NA,NA,1.06218512575677,1.4256476044788,NA,NA,NA,NA,NA,NA
"1830",NA,1.1842435028771,NA,0.963375665157333,NA,1.04693451988018,0.80559473936248,NA,0.975904887727626,NA,0.774874268902252,NA,NA,0.6950857195888,NA,NA,1.30170915923747,1.12054741269488,1.07862863733049,1.30436489362696,1.09605076047924,0.654662821017808,NA,NA,0.943152961008575,0.76886209595557,0.784009215034412,NA,0.792859310967364,0.95581991312959,NA,NA,NA,0.759350831159563,NA,NA,NA,NA,NA,0.885640066594464,NA,NA,NA,0.636578378521561,NA,1.08593683747841,NA,NA,NA,NA,NA,0.93291262809201,NA,NA,NA,0.93670629176832,NA,NA,NA,0.772586533277948,NA,0.624937888183958,NA,0.89594008028538,1.13512595513362,NA,0.92906615187567,0.958042631751419,0.97588514071734,NA,0.886244964541606,NA,0.746262108715803,NA,NA,NA,NA,NA,0.815157669378651,0.639468688009126,NA,NA,1.17738742836638,NA,0.657067050203648,NA,NA,NA,NA,NA,NA,0.799505673146858,NA,0.84017874478559,0.852000175409618,NA,NA,NA,NA,NA,NA,0.790389079765827,NA,1.12619560764929,NA,NA,1.14190682589131,1.05683541843643,NA,0.72977234259396,NA,0.859574592279311,NA,1.38436053852277,1.17263185090789,NA,NA,1.05407538822648,NA,0.621362669797455,1.20631195951402,1.03720883273491,0.878671022896544,0.757673772836191,NA,NA,1.30595611921713,0.925361837826193,0.966535337934374,0.980994916158826,0.971224270388174,NA,0.823586746580547,NA,NA,0.617278139307863,1.0464243185517,NA,NA,1.13108438069036,NA,NA,0.966673870715779,1.16660064866183,NA,NA,NA,NA,NA,NA
"1831",NA,1.03954372539108,NA,NA,NA,1.28256702159008,1.38895681035652,NA,1.05416999402152,NA,1.01766923074066,NA,NA,0.679647925919784,NA,NA,1.36122704579194,0.40924841971944,0.468897539542497,0.997320722670623,0.897975634697163,1.00530675463217,NA,NA,0.501099207742963,0.746484404485289,0.845691212736557,NA,0.757083051730111,1.05453356522723,NA,NA,NA,0.657452780369913,NA,NA,NA,NA,NA,0.941108354525943,NA,NA,NA,0.735896417119187,NA,1.01646099046801,NA,NA,NA,NA,NA,1.11645521614409,NA,NA,NA,0.42674067420898,NA,NA,NA,0.669890340825484,NA,0.102708529626555,NA,0.80449017192023,0.968801050267952,NA,0.895630144946875,0.825965482413285,0.907742228180981,NA,1.15997452799898,NA,0.185938368777969,NA,NA,NA,NA,NA,1.06688126364639,0.808354910969416,NA,NA,0.998092284659125,NA,0.978629469279913,NA,NA,NA,NA,NA,NA,0.818403311436931,NA,0.849413194152447,0.969428088655744,NA,NA,NA,NA,NA,0.946042732870055,0.706440556520702,NA,0.501004242721596,NA,NA,1.04709344886077,0.970307943855984,NA,0.838714314122351,NA,0.9524464163858,NA,1.13137931373904,0.858850159941908,NA,NA,NA,NA,0.988938184166209,1.13924690223673,0.783687049208652,0.805224876047322,0.971831378754944,NA,NA,1.00739486647717,0.998125935205268,1.02504429381036,0.755449000664076,1.06763788723033,NA,0.580309099093932,NA,NA,0.680831800148903,0.78573336238987,NA,NA,1.04395529548501,NA,NA,0.761378601936799,1.20269898490616,NA,NA,NA,NA,NA,NA
"1832",NA,0.847807927233728,NA,NA,NA,0.896636586105639,0.87304021333225,NA,1.20630399380806,NA,1.01988007136472,NA,NA,0.959372782970343,NA,NA,1.37872207426903,0.600653764400619,0.251792651343762,0.683716712443891,0.846395172338784,0.752693439688985,NA,NA,0.661552877565532,1.01441102054548,0.79763980576606,NA,0.858469409370229,0.732247060001601,NA,NA,NA,0.577471768205514,NA,NA,NA,NA,NA,1.13666273107955,NA,NA,NA,0.950208453739862,NA,0.752823395046158,NA,NA,NA,NA,NA,1.28726853927516,NA,NA,NA,0.792384693826779,NA,NA,NA,0.97117442533998,NA,0.933207320517583,NA,0.819777043591963,1.25188377159968,NA,0.693313624243138,0.915207415587493,0.658997777496645,NA,1.09551650570228,NA,0.45785683948717,NA,NA,NA,NA,NA,1.0622775993305,0.716702943799492,NA,NA,0.824113816677349,0.638333710453759,0.957465961531749,NA,NA,NA,NA,NA,NA,0.767744626700736,NA,1.01789479162184,1.04327772862716,NA,NA,NA,NA,NA,0.606070495255463,0.855695074777787,NA,0.967247997365411,NA,NA,0.846945410204726,0.904332342932004,NA,1.20496186978582,NA,NA,NA,0.735787860100327,0.942375460430272,NA,NA,NA,NA,0.959496464242817,1.04918242991097,1.0177337590753,0.704930048233583,0.808471840209366,NA,NA,0.689688747736026,0.988679738863525,1.21874720570821,0.804824330564893,1.14071544729549,NA,0.608422158448636,NA,NA,1.32309949019184,0.56503036976293,NA,NA,1.22666549393651,NA,NA,0.909870201274368,0.670466523346247,NA,NA,NA,NA,NA,NA
"1833",NA,1.0289839154659,NA,NA,NA,0.868378601573861,0.802539289809001,NA,0.965336677426064,NA,0.737473177198117,NA,NA,0.660587109080652,NA,NA,0.980131794012005,0.974321594534036,0.828740711925937,1.06746802990636,1.31183818476019,1.00944614917737,NA,NA,0.870058069976011,1.31778805921529,0.681234225072331,NA,1.1743038369646,0.614336830168326,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24236447906884,NA,NA,NA,0.744928477393074,NA,1.30571639024706,NA,NA,NA,NA,NA,1.39380641514916,NA,NA,NA,0.92792823416021,NA,NA,NA,1.11120331619235,NA,0.688711672971892,NA,0.892807462217114,1.11811262363888,NA,1.24173289418976,1.07238047257617,0.857689109475475,NA,0.656884652557281,NA,0.703595960924768,NA,NA,NA,NA,NA,0.936947154668569,0.850782026870265,NA,NA,0.908031900370819,0.722261573092068,1.40913154171954,NA,NA,NA,NA,NA,NA,1.08512299718785,NA,1.31372488784657,1.20356571472603,NA,NA,NA,NA,NA,0.750482176497912,0.558892045280353,NA,0.503620167867224,NA,NA,0.664557693961183,1.20723680072475,NA,1.49739056108912,NA,NA,NA,0.750592605045355,0.888549485161557,NA,NA,NA,NA,0.969867919635117,0.893985607578834,0.939715080628369,1.17517364894244,0.853824444506917,NA,NA,0.813891497100654,1.35943135632735,0.992380024721074,1.05474741694002,1.25693485476152,NA,1.0764921792813,NA,NA,1.41167035380207,0.89144596156316,NA,NA,1.03387145259177,NA,NA,0.639641706789654,0.827971279959548,NA,NA,NA,NA,NA,NA
"1834",NA,1.02974263617078,NA,NA,NA,0.551014368043096,1.2441286922823,NA,0.817813864998403,NA,0.582984535600852,NA,NA,0.737702490751261,NA,NA,0.851507012724135,1.25836294528912,0.838436104341779,0.917896312262979,1.04653767069427,1.02464464675493,NA,NA,0.916531414605497,1.45814419674753,0.650548759561845,NA,1.17719807861524,1.02142755898286,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0451246752267,NA,NA,NA,0.963376468845788,NA,1.05091379928457,NA,NA,NA,NA,NA,0.868661836766231,NA,NA,NA,1.04252607279621,NA,NA,NA,0.915703935155196,NA,0.719213676447493,NA,0.908290188403048,0.822685517831133,NA,NA,1.22584038693241,0.582204808127581,NA,0.756362720165088,NA,0.694237399594366,NA,NA,NA,NA,NA,0.95965457562898,0.994070616509156,NA,NA,1.27647154487956,1.19417213301096,0.916371424066644,NA,NA,NA,NA,NA,NA,0.794894071703756,1.31962427288358,0.815135871692001,0.879272721412116,NA,NA,NA,NA,NA,1.3154653937838,0.935759246197877,NA,0.902877516842412,NA,NA,0.470781889247928,1.04252605705794,NA,0.757350310774591,NA,NA,NA,0.740248215194222,0.872376549075014,NA,NA,NA,NA,1.37011327359547,1.06000630062198,0.973330000653996,1.27632035232977,1.14792797582287,NA,NA,1.12398374376384,1.03435843214728,0.969369135508917,0.909599942918322,0.838304515188924,NA,0.805089841019371,NA,NA,1.29097079138093,0.822692231504209,NA,NA,0.75881031964095,NA,NA,1.21870709410365,0.650511690197465,NA,NA,NA,NA,NA,NA
"1835",NA,0.586408089894236,NA,NA,NA,0.519357154099504,1.33053007567938,NA,0.671289296537864,NA,0.400180258090584,NA,NA,0.441018118509802,NA,NA,0.872033896288817,0.954705386777122,0.590964837870019,0.891002795944416,0.704956004063803,0.45982817665207,NA,NA,1.05641609714638,0.848280952238554,0.309041133998461,NA,0.963762681849725,0.644097886717826,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514564418702925,NA,NA,NA,0.771675892374431,NA,1.01776700930519,NA,NA,NA,NA,NA,0.726984244004291,NA,NA,NA,0.617715451099625,NA,NA,NA,0.852094943150669,NA,0.363275666066204,NA,0.913715140613125,0.979604798761768,NA,NA,0.897990737507735,0.465296997254485,NA,0.555060663992036,NA,1.10230780516496,NA,NA,NA,NA,NA,1.04558442951313,0.915461144935423,NA,NA,0.784410246853003,0.942334808278224,0.605018936726564,NA,NA,NA,NA,NA,NA,0.898594568118531,0.569772754293965,0.550139596655996,0.788148211783402,NA,NA,NA,NA,NA,0.720560679467741,0.710129604529866,NA,0.750223898939833,NA,NA,0.741970685369609,0.940645357171736,NA,0.670556095963418,NA,NA,NA,0.931846510220897,1.02120938643905,NA,NA,NA,NA,0.922988037347157,0.594101089445181,1.06639987453855,0.50046072229394,0.820448454295855,NA,NA,0.864287641553765,0.96313328212527,0.951013152115956,1.0518903439925,0.672534324155801,NA,0.88145651526305,NA,NA,0.484142409196632,1.02143847652167,NA,NA,0.972645514671848,NA,NA,0.797155056745236,0.83019337005808,NA,NA,NA,NA,NA,NA
"1836",NA,0.95946692869243,NA,NA,NA,0.863596621664004,0.73851463187779,NA,0.692361303887577,NA,0.431002809210487,NA,NA,1.10779287545203,NA,NA,0.974746906937029,0.858618019922234,0.934025882239178,0.97042072670307,0.543436190513434,0.800978728810158,NA,NA,0.67170814409066,1.28378677657624,0.832578104497332,NA,0.449353338060757,0.977187350792342,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892876468065848,NA,NA,NA,0.945769518402212,NA,0.61484290113289,NA,NA,NA,NA,NA,1.02385438622916,NA,NA,NA,0.961933502934538,NA,NA,NA,0.6555035428575,NA,0.994292417035441,NA,1.16252690211325,1.03520339591671,NA,NA,0.999635555374258,0.939532097486376,NA,0.845339338502775,NA,0.608594019899484,NA,NA,NA,NA,NA,1.03398515380798,0.79226157344072,NA,NA,0.741186505540299,0.703377992022804,0.75444633705599,NA,NA,NA,NA,NA,NA,0.729924620484555,0.643910247366043,0.870555896503757,1.11162247709483,NA,NA,NA,NA,NA,0.485239072061508,0.663282194473468,NA,0.757078006992093,NA,NA,0.758164572893563,0.80266586307469,NA,1.0201074609219,NA,NA,NA,0.689607936170224,1.09764456100081,NA,NA,NA,NA,0.699818006157331,0.861347991950361,0.618707961797772,0.651011065762421,1.04381748024047,NA,NA,0.632421351583388,0.792722717918273,0.303302238171491,NA,0.919110077231396,NA,0.836311628366817,NA,NA,0.584255034317147,1.28256927557861,NA,NA,0.993626069789399,NA,NA,0.537733485710381,1.03419982760392,NA,NA,NA,NA,NA,NA
"1837",NA,0.94210863052764,NA,NA,NA,0.849587776365042,0.701349065066667,NA,0.597279777739576,NA,0.390514951964405,NA,NA,1.22995951851952,NA,NA,0.834951753758853,0.762114337099489,0.354691296426752,0.666532000924822,0.431920314216167,0.824670924801316,NA,NA,0.779953531476945,1.04822493895432,0.463071389952738,NA,0.523806075139874,1.23098004648015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07283807768913,NA,NA,NA,0.80282429990483,NA,0.800899671440886,NA,NA,NA,NA,NA,0.446847447781618,NA,NA,NA,0.845456274232009,NA,NA,NA,0.20334743316651,NA,1.36738814913289,NA,0.922869231133487,0.695463516919735,NA,NA,0.722164690219718,0.789961707145167,NA,0.582415880027553,NA,0.660308325816351,NA,NA,NA,NA,NA,0.690088935334559,0.820835677209815,NA,NA,0.935489765015476,0.400267399765497,0.753656070622285,NA,NA,NA,NA,NA,NA,0.690245205245536,0.665912816721552,1.44360391353348,0.93589356818614,NA,NA,NA,NA,NA,0.572703974273022,0.66244904189936,NA,0.858808291303108,NA,NA,0.816897240855105,0.446978786032507,NA,0.464870777177249,NA,NA,NA,1.00119896355998,0.865980650869545,NA,NA,NA,NA,0.837400783272688,1.2642073886933,0.421578574532713,0.73261588400723,0.633555046337764,NA,NA,0.785983030619194,0.802122320959932,0.452889344569383,NA,1.24780003414144,NA,0.598633231100292,NA,NA,0.842644122884912,0.838668339452653,NA,NA,0.602060586952428,NA,NA,0.957484435413052,0.953258328788883,NA,NA,NA,NA,NA,NA
"1838",NA,0.858471070530911,NA,NA,NA,0.587194347260898,1.12833438551186,NA,0.649284830326319,NA,0.424367622030844,NA,NA,0.510780516478525,NA,NA,0.650993169367347,1.25896812457547,0.739103187703292,1.00098291396695,0.626493011822599,NA,NA,NA,0.856062662875978,0.854243780370745,0.431005172818333,NA,0.559405258657609,1.0442423679552,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988019062137914,NA,NA,NA,0.584065466118334,NA,1.0491639951277,NA,NA,NA,NA,NA,0.800201477146782,NA,NA,NA,1.08422796357272,NA,NA,NA,0.712281511252094,NA,0.898866087300399,NA,0.862634877559794,1.09840357046487,NA,NA,0.802279976210617,0.796667484311802,NA,0.839202664043662,NA,0.653393745658703,NA,NA,NA,NA,NA,1.22656529499462,0.66217249002285,NA,NA,0.637958232193387,0.564937064053835,0.450662204249919,NA,NA,NA,NA,NA,NA,0.916257728016725,0.756484576894456,0.901510249447442,1.18037596675011,NA,NA,NA,NA,NA,0.493457719745851,0.802535425737371,NA,0.919728603256353,NA,NA,0.16780389709182,0.70185248429785,NA,0.524733754240228,NA,NA,NA,0.901115865908381,0.469423427595694,NA,NA,NA,NA,0.734195358351326,0.950663248593419,0.756194525438459,1.25998713497489,0.808429815224776,NA,NA,0.67044787321951,0.644728155529813,1.19743911147921,NA,1.0236892184215,NA,0.7170052845273,NA,NA,1.05811497492976,1.17317842548467,NA,NA,0.432227714371452,NA,NA,1.22052955820212,1.19366206627814,NA,NA,NA,NA,NA,NA
